object_id,museal_number,image_url,object_url,title,ethnic_group,year,collection_date_start,collection_date_end,latitude,longitude,event_ids,description,collectors_not_cleaned,comments,legend,text_on_object,tempel/ sign,references,event_names,related_objects,relation_type,<viited>,places_not_cleaned,material_not cleaned,material_cat_not_cleaned
518521,ERM B 225:19,http://opendata.muis.ee/media-list/518521,http://opendata.muis.ee/object/518521,triivvõrk,komi,2000,,,,,"5634731, 4642449, 4642448, 4757349",,Art Leete,"""Eset omas Aleksei Savvitsh Sokerin (19. saj. lõpp - 1970ndad), tema naiselt Jevgenija Aleksejevnalt (19. saj. lõpp - 1986) päris A. M. Sokerina (erumilits) maja, kust võrk leitud. A. S. Sokerin oli A. M. Sokerina tädi äi.""",,,,,valmistamine,,,,"Komi Vabariik, Knjazpogostski rajoon, Turja külanõukogu, Koni küla",lina,tekstiil
519423,ERM B 225:20,http://opendata.muis.ee/media-list/519423,http://opendata.muis.ee/object/519423,pits,komi,2000,,,,,"4757349, 5645391","Võrgulisel alusel kuus kaldruutu, mis koosnevad neljast ühesugusest motiivist. Pits keskjoonel kokkupandud ja otstest kokkuõmmeldud; tehtud padjapüüri kaunistuseks.",Art Leete,"Esemed on kogutud ERMi teadusdirektor Art Leete poolt Komi Vabariigi Knjazpogostski rajoonis. Esemed B 225: 1-5, 28, 29 toodud kinkijate või teiste poolt muuseumi. 8 eset (B 225: 1-6, C 100:6, B 225: 7-28) ostetud 5352.80 kr. eest.",,,,,,,,,"Komi Vabariik, Knjazpogostski rajoon","kahekordsed sambad, linane",tekstiil
519424,ERM B 225:21,http://opendata.muis.ee/media-list/519424,http://opendata.muis.ee/object/519424,lusikas,komi,2000,,,,,"4757349, 4642722, 5645392, 4642726",Pikliku õõnestatud kaha ja lameda varrega söögiriist,Art Leete,,,,,,valmistamine,,,,"Komi Vabariik, Knjazpogostski rajoon, Lug küla",puit,puit
519425,ERM B 225:22,http://opendata.muis.ee/media-list/519425,http://opendata.muis.ee/object/519425,lusikas,komi,2000,,,,,"4642722, 5645393, 4642726, 4757349",Pikliku õõnestatud kaha ja lameda varrega söögiriist,Art Leete,,,,,,valmistamine,,,,"Komi Vabariik, Knjazpogostski rajoon, Lug küla",puit,puit
519426,ERM B 225:23,http://opendata.muis.ee/media-list/519426,http://opendata.muis.ee/object/519426,värten,komi,2000,,,,,"4757349, 4642722, 5645394, 4642733","Kedervarra neljakandilise allosa külge kinnitatud kedras - 1,50 cm paks hooratas. Hoorattal alumisel küljel sisselõigatud ja pruuniks värvitud tähed M, E, K ja kolm väikest auku pruuni värviga joonistatud ringide keskel.",Art Leete,,,,,,valmistamine,,,,"Komi Vabariik, Knjazpogostski rajoon, Lug küla",puit,puit
519427,ERM B 225:24,http://opendata.muis.ee/media-list/519427,http://opendata.muis.ee/object/519427,värten,komi,2000,,,,,"4642733, 4642722, 4757349, 5645395",Ühest tükist treitud munakujulise allosaga ja väikese hoorattaga. Kaunistatud sissepõletatud ringjoontega.,Art Leete,,,,,,valmistamine,,,,"Komi Vabariik, Knjazpogostski rajoon, Lug küla",puit,puit
519428,ERM B 225:25,http://opendata.muis.ee/media-list/519428,http://opendata.muis.ee/object/519428,ornamendi näidis,komi,2000,,,,,"5645396, 4757349","Korjatud ja tallatud geomeetriline ornament (kaldruudud, siksakid)",Art Leete,"Esemed on kogutud ERMi teadusdirektor Art Leete poolt Komi Vabariigi Knjazpogostski rajoonis. Esemed B 225: 1-5, 28, 29 toodud kinkijate või teiste poolt muuseumi. 8 eset (B 225: 1-6, C 100:6, B 225: 7-28) ostetud 5352.80 kr. eest.",,,,,,,,,"Komi Vabariik, Knjazpogostski rajoon","linane, punane muster valgel põhjal",tekstiil
519429,ERM B 225:26,http://opendata.muis.ee/media-list/519429,http://opendata.muis.ee/object/519429,ornamendi näidis,komi,2000,,,,,"4757349, 5645397","Korjatud ja tallatud geomeetriline ornament.Sama, mis on esemel B 225: 25.",Art Leete,"Esemed on kogutud ERMi teadusdirektor Art Leete poolt Komi Vabariigi Knjazpogostski rajoonis. Esemed B 225: 1-5, 28, 29 toodud kinkijate või teiste poolt muuseumi. 8 eset (B 225: 1-6, C 100:6, B 225: 7-28) ostetud 5352.80 kr. eest.",,,,,,,,,"Komi Vabariik, Knjazpogostski rajoon","linane, punane muster valgel põhjal",tekstiil
519430,ERM B 225:27,http://opendata.muis.ee/media-list/519430,http://opendata.muis.ee/object/519430,mänguasi,komi,2000,,,,,"4642761, 5622478, 4757349, 4642754","Kuubikujuline tohtvakk, tehtud kuuest neljakandilisest tohutükist, mille otsad on krussi lastud ja nii püsivad koos ilma muude kinnitusteta.",Art Leete,,,"AL         ЯЕК
еь        ЕБЮ
ю.           МНБ.",,"Ilmari Manninen. Etnograafiline sõnastik. - Tallinn+""Kolibri"" 1993, lk. 19 (kuue tohuga vakk - tekst koos piltiga)",,,,,"Komi Vabariik, Knjazpogostski rajoon, Turja küla",toht,puit
519431,ERM B 225:28/ab,http://opendata.muis.ee/media-list/519431,http://opendata.muis.ee/object/519431,saapad,komi,2000,,,,,"5622479, 4757349","Põhjapõdranahast saapad karvase tallaga ja jalalabaosaga. Sääreosa ülemine serv on vajunud alla, vasaku jala saapa sääres 10 cm pikkune lõhe.",Art Leete,"Esemed on kogutud ERMi teadusdirektor Art Leete poolt Komi Vabariigi Knjazpogostski rajoonis. Esemed B 225: 1-5, 28, 29 toodud kinkijate või teiste poolt muuseumi. 8 eset (B 225: 1-6, C 100:6, B 225: 7-28) ostetud 5352.80 kr. eest.",,,,,,,,,"Komi Vabariik, Knjazpogostski rajoon","nahk, põhjapõdranahast",tekstiil
519433,ERM B 225:6,http://opendata.muis.ee/media-list/519433,http://opendata.muis.ee/object/519433,kleit,komi,2000,,,,,"5622480, 5923673, 5923674","Tuunikalõikeline eestnööbitav (3 tk) passeosaga kleit lamava krae, pikkade varrukate ja kaenla all kaenlalappidega, volditud pihaosa ja volditud 37 cm. volangiga seeliku osas.Varrukate otstesse, volangi ja passeosa äärde on õmmeldud vooderdatud sametist kanga peale helmestest tikitud kaunistusriba. Varruka mansettidel 2 nööpi.",Art Leete,"Esemed on kogutud ERMi teadusdirektor Art Leete poolt Komi Vabariigi Knjazpogostski rajoonis. Esemed B 225: 1-5, 28, 29 toodud kinkijate või teiste poolt muuseumi. 8 eset (B 225: 1-6, C 100:6, B 225: 7-28) ostetud 5352.80 kr. eest.",,,,,Temaatiline klassifikatsioon | <valmistamine/tekkimine>,,,,"Komi Vabariik, Knjazpogostski rajoon","kaunistus   tumerohelise sametkanga peal punaste, kollaste, roheliste ja siniste väikeste helmestega tikitud mustrid (pärl-kaunistus), punased, helepruunid ja valged triibud, pärl, tekstiil",tekstiil
519800,ERM B 226:2,http://opendata.muis.ee/media-list/519800,http://opendata.muis.ee/object/519800,"rüü, naiste",mari,1999,,,,,5618337,"Avara rinnalõike, hõlmaga ühes tükis lõigatud kraega ja pikkade varrukatega, piha ümber hoiduv ja vööst allapoole laienev ülerõivas.Mõlemad hõlmad ühes tükis, seljaosa läbilõigatud ja ühendatud kahest tükist, vööst volditud allosaga ja lisatud küljesiiludega. Krae, hõlma servad ja varruka mansettid kaunistatud õmblusmasinaga tehtud figuursete pealisõmblustega.",Kadri Viires,"B 226:2-12 on kogutud Eesti Kunstiakadeemia üliõpilaste ekspeditsioonidel 1999. (Bashkortostani Vabariik, Mishkino rajooni) ja 1997. a. (Permi-Komi Vabariik, Gainõ rajoon). Praktika juhendaja Eesti Kunstiakadeemia õppejõud Kadri Viires. 10 eset ostetud 3000 krooni eest. V.v.akt 2000:47.
Kataloogis teadur Svetlana Karm 2001.a.",,,,,,,,,"Bashkortostani Vabariik, Mishkino rajoon, Permi-Komi Vabariik, Gainõ rajoon","punasel põhjal peened mustad, valged, kollased, rohelised, sinised pikitriibud, tekstiil",tekstiil
520181,ERM B 226:3,http://opendata.muis.ee/media-list/520181,http://opendata.muis.ee/object/520181,"rüü, naiste",mari,1999,,,,,5615409,"Püstkrae ja pikkade varrukatega, piha ümber hoiduv ja vööst allapoole laienev, vasakult 4 nööbiga kinnitav ülerõivas. Mõlemad hõlmad ühes tükis, parem hõlm ulatub kaugele vasaku peale; seljaosa läbilõigatud ja ühendatud kahest tükist, lisatud küljesiilud. Paremapoolses hõlmas sisselõigatud tasku. Rüü vöösse seestpool õmmeldud pael - vöö. Ese masinal õmmeldud.",Kadri Viires,"B 226:2-12 on kogutud Eesti Kunstiakadeemia üliõpilaste ekspeditsioonidel 1999. (Bashkortostani Vabariik, Mishkino rajooni) ja 1997. a. (Permi-Komi Vabariik, Gainõ rajoon). Praktika juhendaja Eesti Kunstiakadeemia õppejõud Kadri Viires. 10 eset ostetud 3000 krooni eest. V.v.akt 2000:47.
Kataloogis teadur Svetlana Karm 2001.a.",,,,,,,,,"Bashkortostani Vabariik, Mishkino rajoon, Permi-Komi Vabariik, Gainõ rajoon","linane, valgel põhjal peened mustad triibud",tekstiil
520182,ERM B 226:4,http://opendata.muis.ee/media-list/520182,http://opendata.muis.ee/object/520182,"särk, naiste",mari,1999,,,,,"5615410, 3301596, 3301581","Tuunikalõikeline õlaõmblusteta alt laienev särk madala püstkrae  ja vasakul kinnitava 9,5 cm.laia kandiribaga - rinnalapiga, sirgete pikkade varrukate ja kaenlalappidega. Õlaosa on voodriga, seeliku osas samast riidest 34 cm. lai volang, mille peale õmmelnud veel 4 kitsa volangi erineva värvi puuvillasest riidest, omakorda kaunistatud kangast ribadega-kantidega. Rinnalapp palistatud puuvillase kandiga ja kaunistatud kolme X -kujulise (must, kollane, helesinine) kantidest aplikatsiooniga, varruka värvel puuvillane helepruun mansett õmblusmasinaga tehtud figuursete pealisõmblustega. Õmmeldud õmblusmasinaga.",Kadri Viires,"B 226:2-12 on kogutud Eesti Kunstiakadeemia üliõpilaste ekspeditsioonidel 1999. (Bashkortostani Vabariik, Mishkino rajooni) ja 1997. a. (Permi-Komi Vabariik, Gainõ rajoon). Praktika juhendaja Eesti Kunstiakadeemia õppejõud Kadri Viires. 10 eset ostetud 3000 krooni eest. V.v.akt 2000:47.
Kataloogis teadur Svetlana Karm 2001.a.","Valmistatud 1960.-1970. a. Kogutud Eesti Kunstiakadeemia ekspeditsioonidel 1999. a.
Saadud: Bashkortostani Vabariik, Mishkino rajoon, Tshurajevo küla. Hind: 300 kr.",,,,Mari | Mari,,,,"Bashkortostani Vabariik, Mishkino rajoon, Permi-Komi Vabariik, Gainõ rajoon","lina, puuvill",tekstiil
520183,ERM B 226:5,http://opendata.muis.ee/media-list/520183,http://opendata.muis.ee/object/520183,"särk, naiste",mari,1999,,,,,"3301198, 3301197, 5615411","Tuunikalõikeline õlaõmblusteta alt laienev särk madala püstkrae  ja vasakult nööbitava 8 cm laia ühe kandiribaga kinnisega -rinnalapiga, sirgete pikkade varrukatega. Õla- ja varrukate ülemine osa on voodriga, seeliku osas 2 kitsast ja 1 lai puuvillane volang. Rinnalapp, värvel ja kleidi alumine osa kaunistatud erinevatest puuvillasest kangast ribadega-kantidega. Kaenlalapid puuduvad, õmblus kaenla alt lahti. Õmblusmasinaga õmmeldud.",Kadri Viires,"B 226:2-12 on kogutud Eesti Kunstiakadeemia üliõpilaste ekspeditsioonidel 1999. (Bashkortostani Vabariik, Mishkino rajooni) ja 1997. a. (Permi-Komi Vabariik, Gainõ rajoon). Praktika juhendaja Eesti Kunstiakadeemia õppejõud Kadri Viires. 10 eset ostetud 3000 krooni eest. V.v.akt 2000:47.
Kataloogis teadur Svetlana Karm 2001.a.",,,,,valmistamine | naisteriietus,,,,"Bashkortostani Vabariik, Mishkino rajoon, Permi-Komi Vabariik, Gainõ rajoon",lina,tekstiil
520184,ERM B 226:6,http://opendata.muis.ee/media-list/520184,http://opendata.muis.ee/object/520184,"särk, naiste",mari,1999,,,,,"5615412, 3301626, 3301628","Tuunikalõikeline õlaõmblusteta alt laienev särk madala püstkrae  ja vasakul kinnitava 8,3 cm.laia kandiribaga - rinnalapiga, sirgete pikkade varrukate ja kaenlalappidega. Õlaosa on voodriga, seeliku osas samast riidest 32 cm. lai volang, mille serva õmmelnud veel 1 kitsas volang musta värvi puuvillasest riidest. Volangid omakorda kaunistatud aplikatsiooniga - erinevat värvi kangast ribadega-kantidega ja ühe siksakilisega. Laiast volangist 11 cm kõrgemal veel üks pealeõmmeldud volang puuvillasest mitmevärvilisest kangast. Rinnalapp palistatud puuvillase kandiga ja kaunistatud aplikatsiooniga - musta põhja peal erinevat värvi diagonaalsed jooned, varruka värvel puuvillane lilleline mansett. Õmmeldud õmblusmasinaga.",Kadri Viires,"B 226:2-12 on kogutud Eesti Kunstiakadeemia üliõpilaste ekspeditsioonidel 1999. (Bashkortostani Vabariik, Mishkino rajooni) ja 1997. a. (Permi-Komi Vabariik, Gainõ rajoon). Praktika juhendaja Eesti Kunstiakadeemia õppejõud Kadri Viires. 10 eset ostetud 3000 krooni eest. V.v.akt 2000:47.
Kataloogis teadur Svetlana Karm 2001.a.","Valmistatud 1960.-1970. a. Kogutud Eesti Kunstiakadeemia ekspeditsioonidel 1999. a.
Saadud: Bashkortostani Vabariik, Mishkino rajoon, Tshurajevo küla. Hind: 300 kr.",,,,Mari | valmistamine,,,,"Bashkortostani Vabariik, Mishkino rajoon, Permi-Komi Vabariik, Gainõ rajoon","lina, puuvill",tekstiil
520185,ERM B 226:7,http://opendata.muis.ee/media-list/520185,http://opendata.muis.ee/object/520185,põll,mari,1999,,,,,"5258935, 5258923, 5615413, 5258931","Rinnalapita põll ühtlase laiusega riidest, värvli juures voltidesse kinnitatud. Põlle ääres ja keskosas kroogitud volangid, kaunistuseks pealeõmmeldud 2 punast õisrüüsi servadega kanti ja 4 kitsast lihtkanti (roosa ja punane). Õmblusmasinaga õmmeldud.","Kadri Viires, Eesti Kunstiakadeemia üliõpilased","B 226:2-12 on kogutud Eesti Kunstiakadeemia üliõpilaste ekspeditsioonidel 1999. (Bashkortostani Vabariik, Mishkino rajooni) ja 1997. a. (Permi-Komi Vabariik, Gainõ rajoon). Praktika juhendaja Eesti Kunstiakadeemia õppejõud Kadri Viires. 10 eset ostetud 3000 krooni eest. V.v.akt 2000:47.
Kataloogis teadur Svetlana Karm 2001.a.",,,,,Mari | Mari,,,,"Bashkortostani Vabariik, Mishkino rajoon, Permi-Komi Vabariik, Gainõ rajoon",puuvill,tekstiil
520186,ERM B 226:8,http://opendata.muis.ee/media-list/520186,http://opendata.muis.ee/object/520186,linik,mari,1999,,,,,5615414,"Valge labases koes linase liniku otsad kaunistatud 3 korjatud põimes kirivööga ning nende vahel naastpõimes  geomeetrilise ornamendiga. Otstele käsitsi õmmeldud ruuduline kangariba koos narmastega (14 cm), narmalõngapaarid sõlmitud lihtsa sõlmega võrguks.",Kadri Viires,"B 226:2-12 on kogutud Eesti Kunstiakadeemia üliõpilaste ekspeditsioonidel 1999. (Bashkortostani Vabariik, Mishkino rajooni) ja 1997. a. (Permi-Komi Vabariik, Gainõ rajoon). Praktika juhendaja Eesti Kunstiakadeemia õppejõud Kadri Viires. 10 eset ostetud 3000 krooni eest. V.v.akt 2000:47.
Kataloogis teadur Svetlana Karm 2001.a.",,,,,,,,,"Bashkortostani Vabariik, Mishkino rajoon, Permi-Komi Vabariik, Gainõ rajoon","linane, mitmevärvilise ornamendiga (kõrgus 24 cm) otsad",tekstiil
520187,ERM B 226:9,http://opendata.muis.ee/media-list/520187,http://opendata.muis.ee/object/520187,linik,mari,1999,,,,,5615415,"Valgest puuvillasest kangast liniku mõlemasse otsa õmmeldud punasest sitsiribast, eri tehnikas telgedel kootud mustrilisest tükist, lilla kangaribast ja 8 cm kõrguse laigulise servaga pitsist kombineeritud 75 cm lai kaunistus. Liniku valge osa  servad on õmblusmasinaga ääristatud.",Kadri Viires,"B 226:2-12 on kogutud Eesti Kunstiakadeemia üliõpilaste ekspeditsioonidel 1999. (Bashkortostani Vabariik, Mishkino rajooni) ja 1997. a. (Permi-Komi Vabariik, Gainõ rajoon). Praktika juhendaja Eesti Kunstiakadeemia õppejõud Kadri Viires. 10 eset ostetud 3000 krooni eest. V.v.akt 2000:47.
Kataloogis teadur Svetlana Karm 2001.a.",,,,,,,,,"Bashkortostani Vabariik, Mishkino rajoon, Permi-Komi Vabariik, Gainõ rajoon","otstes punasest riiest, eri tehnikas kootud mustrilisest tükist, lilla kangast ja pitsist kombineeritud  75 cm lai kaunistus, tekstiil",tekstiil
520188,ERM B 226:10,http://opendata.muis.ee/media-list/520188,http://opendata.muis.ee/object/520188,linik,mari,1999,,,,,5615416,"Valge labases koes linase liniku otsad kaunistatud 3 korjatud põimes kirivööga. Kirivööde vahel labases koes puna-valged triibud. Otstesse käsitsi õmmeldud ruuduline kangariba koos narmastega (14 cm), narmalõngapaarid sõlmitud lihtsa sõlmega võrguks.",Kadri Viires,"B 226:2-12 on kogutud Eesti Kunstiakadeemia üliõpilaste ekspeditsioonidel 1999. (Bashkortostani Vabariik, Mishkino rajooni) ja 1997. a. (Permi-Komi Vabariik, Gainõ rajoon). Praktika juhendaja Eesti Kunstiakadeemia õppejõud Kadri Viires. 10 eset ostetud 3000 krooni eest. V.v.akt 2000:47.
Kataloogis teadur Svetlana Karm 2001.a.",,,,,,,,,"Bashkortostani Vabariik, Mishkino rajoon, Permi-Komi Vabariik, Gainõ rajoon","linane, otstes korjatud põimes valge-punane ornament",tekstiil
520189,ERM B 226:11,http://opendata.muis.ee/media-list/520189,http://opendata.muis.ee/object/520189,kleidiriie,mari,1999,,,,,5615417,"Labases koes; punasel põhjal erineva laiuse ja värviga (must, valge, kollane, roheline, helekollane, helepunane) pikitriibud",Kadri Viires,"B 226:2-12 on kogutud Eesti Kunstiakadeemia üliõpilaste ekspeditsioonidel 1999. (Bashkortostani Vabariik, Mishkino rajooni) ja 1997. a. (Permi-Komi Vabariik, Gainõ rajoon). Praktika juhendaja Eesti Kunstiakadeemia õppejõud Kadri Viires. 10 eset ostetud 3000 krooni eest. V.v.akt 2000:47.
Kataloogis teadur Svetlana Karm 2001.a.",,,,,,,,,"Bashkortostani Vabariik, Mishkino rajoon, Permi-Komi Vabariik, Gainõ rajoon",tekstiil,tekstiil
520190,ERM B 226:12,http://opendata.muis.ee/media-list/520190,http://opendata.muis.ee/object/520190,"särk, meeste",mari,1999,,,,,"3301821, 5615418, 3301816","Tuunikalõikeline õlaõmblusteta särk madala püstkrae, pikkade varrukate ja paremal nööbitava 13 cm. laia rinnalapiga - kinnisega. Õlaosa on voodriga, püstkrae ja rinnalapp on kaunistatud ristpistes taimornamendiga (punast, halli ja musta värvi lilled ja lehed)",Kadri Viires,"B 226:2-12 on kogutud Eesti Kunstiakadeemia üliõpilaste ekspeditsioonidel 1999. (Bashkortostani Vabariik, Mishkino rajooni) ja 1997. a. (Permi-Komi Vabariik, Gainõ rajoon). Praktika juhendaja Eesti Kunstiakadeemia õppejõud Kadri Viires. 10 eset ostetud 3000 krooni eest. V.v.akt 2000:47.
Kataloogis teadur Svetlana Karm 2001.a.","Tehtud 1950. a. meeste esinemissärgiks. Kogutud Eesti Kunstiakadeemia ekspeditsioonidel 1997. a. juulis. Saadi kingituseks juhuslikult külaelanikult.
Saadud: Permi-Komi Vabariik, Gainõ rajoon, Mõsõ küla.",,,,valmistamine | rahvariided,,,,"Bashkortostani Vabariik, Mishkino rajoon, Permi-Komi Vabariik, Gainõ rajoon","lina, puuvill",tekstiil
520191,ERM B 225:1/ab,http://opendata.muis.ee/media-list/520191,http://opendata.muis.ee/object/520191,"saapad, naiste",komi,2000,,,,,"5615419, 4757349","Põhjapõdranahast saapad on õmmeldud pikkadest ribadest, sääre eespoolne alumine osa on kaunistatud riidest ja nahast mosaiik-ornamendiga.",Art Leete,"Esemed on kogutud ERMi teadusdirektor Art Leete poolt Komi Vabariigi Knjazpogostski rajoonis. Esemed B 225: 1-5, 28, 29 toodud kinkijate või teiste poolt muuseumi. 8 eset (B 225: 1-6, C 100:6, B 225: 7-28) ostetud 5352.80 kr. eest.",,,,,,,,,"Komi Vabariik, Knjazpogostski rajoon","kohati on valge, nahk",tekstiil
520193,ERM B 225:2,http://opendata.muis.ee/media-list/520193,http://opendata.muis.ee/object/520193,"särk, naiste",komi,2000,,,,,"4757349, 3301007, 5615420, 3301010","Eest trukkidega nööbitavad, raglaanlõikeline, ümmarguse lamava kraega ja pikkade mansetiga varrukatega. Särgi alumine osa (komi keeles - mõg, 12 cm) on puuvillasest kangast.",Art Leete,"Esemed on kogutud ERMi teadusdirektor Art Leete poolt Komi Vabariigi Knjazpogostski rajoonis. Esemed B 225: 1-5, 28, 29 toodud kinkijate või teiste poolt muuseumi. 8 eset (B 225: 1-6, C 100:6, B 225: 7-28) ostetud 5352.80 kr. eest.","Valmistatud Izhma rajoonis  hiina kangast. Eseme vanus 110 a. Kirill Istomin sai eseme  Aleksandr Anufrijevilt, kellele kinkis selle Anna Georgijevna Anufrijeva (s. 1921, pensionär).
Saadud: Komi Vabariik, Izhma rajoon, Gani küla
ERMile kinkis Kirill Istomin, TÜ magistrant.",,,,naisteriietus | rahvariided,,,,"Komi Vabariik, Izhma rajoon, Gani küla","lina, puuvill, tekstiil",tekstiil
520194,ERM B 225:3/ab,http://opendata.muis.ee/media-list/520194,http://opendata.muis.ee/object/520194,"umbkasukas umbkuuega, naiste",komi,2000,,,,,"5615421, 4757349","Sissepööratud karvkattega altlaienev umbkasukas (malitsha) koos kokkuõmmeldud valge kapuutsiga ja varrukate otsa õmmeldud karvaste käpik-kinnastega. Alumine äär ja varrukate otsad on kaunistatud  riideribadest ja karusnahast applikatsiooniga. Kapuutsi alla on õmmeldud 252 cm pruun lint. Äärispaelaga ümbritsetud  ümara kaelusega altlaieneva umbkuue (komi keeles ""malitsha kõman"") varrukatel on kummiga värvel.",Art Leete,"Esemed on kogutud ERMi teadusdirektor Art Leete poolt Komi Vabariigi Knjazpogostski rajoonis. Esemed B 225: 1-5, 28, 29 toodud kinkijate või teiste poolt muuseumi. 8 eset (B 225: 1-6, C 100:6, B 225: 7-28) ostetud 5352.80 kr. eest.",,,,,,,,,"Komi Vabariik, Knjazpogostski rajoon","nahk, tekstiil, umbkasukas B 225:3/a   valgepinnaline sissepööratud karvkattega põhjapõdranahast, karvane kapuuts valgest põdranahast, umbkuub   ääred ja õlaosa vooderdatud pruuni puuvillase kangaga",tekstiil
520196,ERM B 225:4/ab,http://opendata.muis.ee/media-list/520196,http://opendata.muis.ee/object/520196,"umbkasukas umbkuuega, lapse",komi,2000,,,,,"4757349, 5615422","Sissepööratud karvkattega altlaienev umbkasukas (malitsha) koos kokkuõmmeldud pruuni karvase kapuutsiga ja varrukate otsa õmmeldud karvaste käpik-kinnastega. Alumises ääres 17 cm laiune karusnahk ja 3 cm laiune punane riideriba. Kapuutsi alla õmmeldud 107 cm tumeroosa lint.
Riidega palistatud ümara kaelusega altlaieneva umbkuue (komi keeles ""malitsha kõman"") varrukatel lindiga värvel.",Art Leete,"Esemed on kogutud ERMi teadusdirektor Art Leete poolt Komi Vabariigi Knjazpogostski rajoonis. Esemed B 225: 1-5, 28, 29 toodud kinkijate või teiste poolt muuseumi. 8 eset (B 225: 1-6, C 100:6, B 225: 7-28) ostetud 5352.80 kr. eest.",,,,,,,,,"Komi Vabariik, Knjazpogostski rajoon","nahk, puuvillane, umbkasukas B 225 : 4a   määrdunud valgepinnalisest sissepööratud karvkattega põhjapõdranahast, karvane pruun kapuuts põdranahast, umbkuub B 225: 4b   kaelus on palistatud tumeroosa riidega, õlgade vooder puna-valge-mummuline",tekstiil
520603,ERM B 225:5,http://opendata.muis.ee/media-list/520603,http://opendata.muis.ee/object/520603,"trumm, pulgad",mari,1999,,,,,"4642299, 4757345, 4642301, 5611348","Ümmarguse painutatud kerega löökpill, kere mõlemale poolele pingutatud koeranahk. Trummi korpus kaunistatud sissepõletatud geomeetrilise mustriga (rombid, jooned, ringid jms.), keresse tehtud lähestikku neli väikest auku. Membraanid on korpusega ühendatud nööri abil; pingutamiseks on olemas neli 6 cm pulka. Nööri külge õmmeldud rihm trummi riputamiseks. Treitud pulgad kaunistatud sissepõletatud mustriga ning nende peale on kirjutatud valmistaja perekonnanimi.",,,"Valmistatud Mari El Morko rajooni Šereganovo küla rahvamuusiku, pillimeistri ja ansambli juhi Echeikini poolt (u. 65-aastane). Eseme vanus 10 a. Trummi on Erik Juzõkain kasutatud mari õhtutel kolme aasta jooksul u. 4-5 korda aastas. Mari õhtud on toimunud hõimuüritustena Eestis. Trumm koosneb membraanidest (koeranahast) ja puust (pärn). Trummi hääl ei tohi olla kõva vaid matt, natuke puine. Nagu palkmajas puupõrandat jalgadega lüües. Selleks et saada ""tumedat"" häält, võib membraani natuke märjaks teha või panna kangatüki membraani peale. Trumm on tantsimisel abistav vahend. Eriti oluline on see siis, kui tantsib korraga palju rahvast (et ühist rütmi hoida) või majast väljas õues, pulmarongkäigus, kus on pehme maa ja ei saa jalgadega rütmi lüüa. Varem on trummi kasutatud koos torupilliga. Eriti pulmades. Torupilliga pole võimalik selget rütmi mängida (et kõlbaks tantsimiseks), seetõttu kasutati koos torupilliga. Hiljemal ajal ka koos lõõtspilliga. 
Saadud: Tallinn .",ЩВЕИЙХМ 1.ЩВЕИЙХМ 31.,,,valmistaja,2162104,seosobjekt,"нКЕЦ цЕПЮЯХЛНБ. мЮПНДМШЕ ЛСГШЙЮКЭМШЕ ХМЯРПСЛЕМРШ ЛЮПХ. иНЬЙЮП-нКЮ, 1996. 224 Я. (ЯЛ. ЯРП. 75-77)",Šereganovo küla; Morko rajoon; Mari ANSV; ,"koeranahk - trummikile, kunstnahk, nahk, painutatud korpus, sissepõletatud geomeetriline muster korpusel ja pulkadel., pärn, rihm",puit
520617,ERM B 225:7,http://opendata.muis.ee/media-list/520617,http://opendata.muis.ee/object/520617,sarafan,komi,2000,,,,,"4757349, 5611349","Alt laienev sarafan volditud seljaosaga ja 2,1 cm laia Y-kujulise  õlapaelaga. Õlapael ja seeliku ülemine äär palistatud puna-valge mustrilise riidega. Seeliku alumisest äärest 13 cm kõrgusele on õmmeldud kolm 2,5 cm laiust punast riideriba, vahedega 2 cm.",Art Leete,"Esemed on kogutud ERMi teadusdirektor Art Leete poolt Komi Vabariigi Knjazpogostski rajoonis. Esemed B 225: 1-5, 28, 29 toodud kinkijate või teiste poolt muuseumi. 8 eset (B 225: 1-6, C 100:6, B 225: 7-28) ostetud 5352.80 kr. eest.",,,,,,,,,"Komi Vabariik, Knjazpogostski rajoon","linane, pakutrükk - tumesinisele linasele kangale tehtud punase ja rohelisega  muster (lehed, marjad), ese õmmeldud käsitsi",tekstiil
521055,ERM B 225:8/ab,http://opendata.muis.ee/media-list/521055,http://opendata.muis.ee/object/521055,sukad,komi,2000,,,,,"4757349, 5654427","Parempidises silmkoes sukad kahte sorti lambavillasest lõngast - sääreosa juurde on kootud jämedamast lõngast jalalaba, ninaosa on halli värvi; parem- ja pahempoolses tugevdatud koes 2 cm laiune sääreserv.",Art Leete,"Esemed on kogutud ERMi teadusdirektor Art Leete poolt Komi Vabariigi Knjazpogostski rajoonis. Esemed B 225: 1-5, 28, 29 toodud kinkijate või teiste poolt muuseumi. 8 eset (B 225: 1-6, C 100:6, B 225: 7-28) ostetud 5352.80 kr. eest.",,,,,,,,,"Komi Vabariik, Knjazpogostski rajoon",villane,tekstiil
