object_id,best_place,place_precision,country,region,region_est,region_eng,rajon,rajon_est,rajon_eng,village,lat,lon,has_coordinates,koht,modern_region_est,modern_region_eng,modern_rajon_est,modern_rajon_eng,normalization_status,normalization_note,normalization_source,map_precision,lookup_id
629300,Ivankovo kn,küla,Venemaa,Permi oblast,Permi oblast,Permi oblast,Suksuni rajoon,Suksuni rajoon,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa,Permi krai,Perm Krai,,,valmis,lookup:PL0072,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0072
629301,Ivankovo kn,küla,Venemaa,Permi oblast,Permi oblast,Permi oblast,Suksuni rajoon,Suksuni rajoon,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa,Permi krai,Perm Krai,,,valmis,lookup:PL0072,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0072
629303,Ivankovo kn,küla,Venemaa,Permi oblast,Permi oblast,Permi oblast,Suksuni rajoon,Suksuni rajoon,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa,Permi krai,Perm Krai,,,valmis,lookup:PL0072,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0072
629305,Ovgort küla,küla,Venemaa,Tjumeni oblast,Tjumeni oblast,Tjumeni oblast,Šurõškarõ rajoon,Šurõškarõ rajoon,Šurõškarõ rajoon,Ovgorti küla,41430.0,,False,Ovgort küla; šurõškarõ rajoon; Tjumeni oblast; Venemaa,Jamali-Neenetsi autonoomne ringkond,Yamalo-Nenets Autonomous Okrug,Šurõškarõ rajoon,Shuryshkarsky District,valmis,lookup:PL1132,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL1132
629768,Mari-Tureki rajoon,rajoon,Venemaa,Mari ANSV,Mari ANSV,Mari ANSV,Mari-Tureki rajoon,Mari-Tureki rajoon,Mari-Tureki rajoon,,,,False,Mari-Tureki rajoon; Mari ANSV; Venemaa,Mari Eli Vabariik,Mari El Republic,Mari-Tureki rajoon,Mari-Tureksky District,valmis,lookup:PL0309,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0309
629770,Mari-Tureki rajoon,rajoon,Venemaa,Mari ANSV,Mari ANSV,Mari ANSV,Mari-Tureki rajoon,Mari-Tureki rajoon,Mari-Tureki rajoon,,,,False,Mari-Tureki rajoon; Mari ANSV; Venemaa,Mari Eli Vabariik,Mari El Republic,Mari-Tureki rajoon,Mari-Tureksky District,valmis,lookup:PL0309,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0309
629771,Mari-Tureki rajoon,rajoon,Venemaa,Mari ANSV,Mari ANSV,Mari ANSV,Mari-Tureki rajoon,Mari-Tureki rajoon,Mari-Tureki rajoon,,,,False,Mari-Tureki rajoon; Mari ANSV; Venemaa,Mari Eli Vabariik,Mari El Republic,Mari-Tureki rajoon,Mari-Tureksky District,valmis,lookup:PL0309,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0309
629772,Mari-Tureki rajoon,rajoon,Venemaa,Mari ANSV,Mari ANSV,Mari ANSV,Mari-Tureki rajoon,Mari-Tureki rajoon,Mari-Tureki rajoon,,,,False,Mari-Tureki rajoon; Mari ANSV; Venemaa,Mari Eli Vabariik,Mari El Republic,Mari-Tureki rajoon,Mari-Tureksky District,valmis,lookup:PL0309,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0309
629773,Mari-Tureki rajoon,rajoon,Venemaa,Mari ANSV,Mari ANSV,Mari ANSV,Mari-Tureki rajoon,Mari-Tureki rajoon,Mari-Tureki rajoon,,,,False,Mari-Tureki rajoon; Mari ANSV; Venemaa,Mari Eli Vabariik,Mari El Republic,Mari-Tureki rajoon,Mari-Tureksky District,valmis,lookup:PL0309,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0309
629774,Mari-Tureki rajoon,rajoon,Venemaa,Mari ANSV,Mari ANSV,Mari ANSV,Mari-Tureki rajoon,Mari-Tureki rajoon,Mari-Tureki rajoon,,,,False,Mari-Tureki rajoon; Mari ANSV; Venemaa,Mari Eli Vabariik,Mari El Republic,Mari-Tureki rajoon,Mari-Tureksky District,valmis,lookup:PL0309,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0309
629775,Mari-Tureki rajoon,rajoon,Venemaa,Mari ANSV,Mari ANSV,Mari ANSV,Mari-Tureki rajoon,Mari-Tureki rajoon,Mari-Tureki rajoon,,,,False,Mari-Tureki rajoon; Mari ANSV; Venemaa,Mari Eli Vabariik,Mari El Republic,Mari-Tureki rajoon,Mari-Tureksky District,valmis,lookup:PL0309,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0309
629776,Mari-Tureki rajoon,rajoon,Venemaa,Mari ANSV,Mari ANSV,Mari ANSV,Mari-Tureki rajoon,Mari-Tureki rajoon,Mari-Tureki rajoon,,,,False,Mari-Tureki rajoon; Mari ANSV; Venemaa,Mari Eli Vabariik,Mari El Republic,Mari-Tureki rajoon,Mari-Tureksky District,valmis,lookup:PL0309,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0309
629777,Mägi-Mari piirkond,küla,Venemaa,Mari ANSV,Mari ANSV,Mari ANSV,Mari-Tureki rajoon,Mari-Tureki rajoon,Mari-Tureki rajoon,Mägi-Mari piirkond,41479.0,,False,Mägi-Mari piirkond; Mari-Tureki rajoon; Mari ANSV; Venemaa,Mari Eli Vabariik,Mari El Republic,Mari-Tureki rajoon,Mari-Tureksky District,valmis,lookup:PL0619,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0619
629778,Joshkar-Ola,küla,Venemaa,Bashkiri ANSV,Bashkiri ANSV,Bashkiri ANSV,Katlase rajoon,Katlase rajoon,Katlase rajoon,Joshkar-Ola linn,41484.0,,False,Joshkar-Ola; Katlase rajoon; Bashkiri ANSV; Venemaa,,,,,valmis,mitme regiooni üldkirjeldus; detaili puudumisel ainult Venemaa,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,country,PL0011
629779,Goškemnuri küla,küla,Venemaa,Mari ANSV,Mari ANSV,Mari ANSV,Mari-Tureki rajoon,Mari-Tureki rajoon,Mari-Tureki rajoon,Goškemnuri küla,41489.0,,False,Goškemnuri küla; Mari-Tureki rajoon; Mari ANSV; Venemaa,Mari Eli Vabariik,Mari El Republic,Mari-Tureki rajoon,Mari-Tureksky District,valmis,lookup:PL1078,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL1078
629780,Mägi-Mari piirkond,küla,Venemaa,Mari ANSV,Mari ANSV,Mari ANSV,Mari-Tureki rajoon,Mari-Tureki rajoon,Mari-Tureki rajoon,Mägi-Mari piirkond,41479.0,,False,Mägi-Mari piirkond; Mari-Tureki rajoon; Mari ANSV; Venemaa,Mari Eli Vabariik,Mari El Republic,Mari-Tureki rajoon,Mari-Tureksky District,valmis,lookup:PL0619,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0619
629781,Mägi-Mari piirkond,küla,Venemaa,Mari ANSV,Mari ANSV,Mari ANSV,Mari-Tureki rajoon,Mari-Tureki rajoon,Mari-Tureki rajoon,Mägi-Mari piirkond,41479.0,,False,Mägi-Mari piirkond; Mari-Tureki rajoon; Mari ANSV; Venemaa,Mari Eli Vabariik,Mari El Republic,Mari-Tureki rajoon,Mari-Tureksky District,valmis,lookup:PL0619,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0619
629782,Oršanski rajoon,rajoon,Venemaa,Mari ANSV,Mari ANSV,Mari ANSV,Orshanka rajoon,Orshanka rajoon,Orshanka rajoon,,,,False,Oršanski rajoon; Mari ANSV; Venemaa,Mari El Vabariik,Mari El Republic,,,valmis,lookup:PL0629,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0629
629784,Joshkar-Ola,küla,Venemaa,Bashkiri ANSV,Bashkiri ANSV,Bashkiri ANSV,Katlase rajoon,Katlase rajoon,Katlase rajoon,Joshkar-Ola linn,41484.0,,False,Joshkar-Ola; Katlase rajoon; Bashkiri ANSV; Venemaa,,,,,valmis,mitme regiooni üldkirjeldus; detaili puudumisel ainult Venemaa,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,country,PL0011
629786,Oršanski rajoon,rajoon,Venemaa,Mari ANSV,Mari ANSV,Mari ANSV,Orshanka rajoon,Orshanka rajoon,Orshanka rajoon,,,,False,Oršanski rajoon; Mari ANSV; Venemaa,Mari El Vabariik,Mari El Republic,,,valmis,lookup:PL0629,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0629
629787,Oršanski rajoon,rajoon,Venemaa,Mari ANSV,Mari ANSV,Mari ANSV,Orshanka rajoon,Orshanka rajoon,Orshanka rajoon,,,,False,Oršanski rajoon; Mari ANSV; Venemaa,Mari El Vabariik,Mari El Republic,,,valmis,lookup:PL0629,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0629
629788,Joshkar-Ola,küla,Venemaa,Bashkiri ANSV,Bashkiri ANSV,Bashkiri ANSV,Katlase rajoon,Katlase rajoon,Katlase rajoon,Joshkar-Ola linn,41484.0,,False,Joshkar-Ola; Katlase rajoon; Bashkiri ANSV; Venemaa,,,,,valmis,mitme regiooni üldkirjeldus; detaili puudumisel ainult Venemaa,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,country,PL0011
629790,Katlase rajoon,rajoon,Venemaa,Bashkiri ANSV,Bashkiri ANSV,Bashkiri ANSV,Katlase rajoon,Katlase rajoon,Katlase rajoon,,,,False,Katlase rajoon; Bashkiri ANSV; Venemaa,,,,,valmis,mitme regiooni üldkirjeldus; detaili puudumisel ainult Venemaa,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,country,PL0008
629795,Joshkar-Ola,küla,Venemaa,Bashkiri ANSV,Bashkiri ANSV,Bashkiri ANSV,Katlase rajoon,Katlase rajoon,Katlase rajoon,Joshkar-Ola linn,41484.0,,False,Joshkar-Ola; Katlase rajoon; Bashkiri ANSV; Venemaa,,,,,valmis,mitme regiooni üldkirjeldus; detaili puudumisel ainult Venemaa,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,country,PL0011
629796,Joshkar-Ola,küla,Venemaa,Bashkiri ANSV,Bashkiri ANSV,Bashkiri ANSV,Katlase rajoon,Katlase rajoon,Katlase rajoon,Joshkar-Ola linn,41484.0,,False,Joshkar-Ola; Katlase rajoon; Bashkiri ANSV; Venemaa,,,,,valmis,mitme regiooni üldkirjeldus; detaili puudumisel ainult Venemaa,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,country,PL0011
629797,Joshkar-Ola,küla,Venemaa,Bashkiri ANSV,Bashkiri ANSV,Bashkiri ANSV,Katlase rajoon,Katlase rajoon,Katlase rajoon,Joshkar-Ola linn,41484.0,,False,Joshkar-Ola; Katlase rajoon; Bashkiri ANSV; Venemaa,,,,,valmis,mitme regiooni üldkirjeldus; detaili puudumisel ainult Venemaa,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,country,PL0011
629798,Joshkar-Ola,küla,Venemaa,Bashkiri ANSV,Bashkiri ANSV,Bashkiri ANSV,Katlase rajoon,Katlase rajoon,Katlase rajoon,Joshkar-Ola linn,41484.0,,False,Joshkar-Ola; Katlase rajoon; Bashkiri ANSV; Venemaa,,,,,valmis,mitme regiooni üldkirjeldus; detaili puudumisel ainult Venemaa,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,country,PL0011
629809,Visitino küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Kingissepa rajoon,Kingissepa rajoon,Kingissepa rajoon,Vistino küla,59.772476,28.475498,True,Visitino küla; Kingissepa rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0480,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0480
629810,Visitino küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Kingissepa rajoon,Kingissepa rajoon,Kingissepa rajoon,Vistino küla,59.772476,28.475498,True,Visitino küla; Kingissepa rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0480,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0480
629811,Visitino küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Kingissepa rajoon,Kingissepa rajoon,Kingissepa rajoon,Vistino küla,59.772476,28.475498,True,Visitino küla; Kingissepa rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0480,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0480
629812,Visitino küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Kingissepa rajoon,Kingissepa rajoon,Kingissepa rajoon,Vistino küla,59.772476,28.475498,True,Visitino küla; Kingissepa rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0480,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0480
629813,Visitino küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Kingissepa rajoon,Kingissepa rajoon,Kingissepa rajoon,Vistino küla,59.772476,28.475498,True,Visitino küla; Kingissepa rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0480,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0480
629814,Sizneri küla,küla,Venemaa,Vjatka kubermang,Vjatka kubermang,Vjatka kubermang,Mamadõši maakond,Mamadõši maakond,Mamadõši maakond,Sizneri küla,41566.0,,False,Sizneri küla; Mamadõši maakond; Vjatka kubermang; Venemaa,Tatarstani Vabariik,Republic of Tatarstan,Mamadõši rajoon,Mamadyshsky District,valmis,lookup:PL0811,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0811
629815,Sizneri küla,küla,Venemaa,Vjatka kubermang,Vjatka kubermang,Vjatka kubermang,Mamadõši maakond,Mamadõši maakond,Mamadõši maakond,Sizneri küla,41566.0,,False,Sizneri küla; Mamadõši maakond; Vjatka kubermang; Venemaa,Tatarstani Vabariik,Republic of Tatarstan,Mamadõši rajoon,Mamadyshsky District,valmis,lookup:PL0811,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0811
629816,Malõi-Karlõgan küla,küla,Venemaa,Vjatka kubermang,Vjatka kubermang,Vjatka kubermang,Mamadõši maakond,Mamadõši maakond,Mamadõši maakond,Malõi-Karlõgan küla,41581.0,,False,Malõi-Karlõgan küla; Mamadõši maakond; Vjatka kubermang; Venemaa,Tatarstani Vabariik,Republic of Tatarstan,Mamadõši rajoon,Mamadyshsky District,valmis,lookup:PL0616,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0616
629817,Malõi-Karlõgan küla,küla,Venemaa,Vjatka kubermang,Vjatka kubermang,Vjatka kubermang,Mamadõši maakond,Mamadõši maakond,Mamadõši maakond,Malõi-Karlõgan küla,41581.0,,False,Malõi-Karlõgan küla; Mamadõši maakond; Vjatka kubermang; Venemaa,Tatarstani Vabariik,Republic of Tatarstan,Mamadõši rajoon,Mamadyshsky District,valmis,lookup:PL0616,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0616
629818,Malõi-Karlõgan küla,küla,Venemaa,Vjatka kubermang,Vjatka kubermang,Vjatka kubermang,Mamadõši maakond,Mamadõši maakond,Mamadõši maakond,Malõi-Karlõgan küla,41581.0,,False,Malõi-Karlõgan küla; Mamadõši maakond; Vjatka kubermang; Venemaa,Tatarstani Vabariik,Republic of Tatarstan,Mamadõši rajoon,Mamadyshsky District,valmis,lookup:PL0616,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0616
629819,Vjatka kubermang,küla,Venemaa,Vjatka kubermang,Vjatka kubermang,Vjatka kubermang,Malmõži rajoon,Malmõži rajoon,Malmõži rajoon,Vjatka kubermang,,,False,Malmõzi rajoon; Vjatka kubermang; Venemaa,Kirovi oblast,Kirov Oblast,Malmõži rajoon,Malmyzhsky District,valmis,lookup:PL1074,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL1074
629820,Poreži küla,küla,Venemaa,Vjatka kubermang,Vjatka kubermang,Vjatka kubermang,Mamadõši maakond,Mamadõši maakond,Mamadõši maakond,Poreži küla,41606.0,,False,Poreži küla; Mamadõši maakond; Vjatka kubermang; Venemaa,Tatarstani Vabariik,Republic of Tatarstan,Mamadõši rajoon,Mamadyshsky District,valmis,lookup:PL0631,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0631
629821,Poreži küla,küla,Venemaa,Vjatka kubermang,Vjatka kubermang,Vjatka kubermang,Mamadõši maakond,Mamadõši maakond,Mamadõši maakond,Poreži küla,41606.0,,False,Poreži küla; Mamadõši maakond; Vjatka kubermang; Venemaa,Tatarstani Vabariik,Republic of Tatarstan,Mamadõši rajoon,Mamadyshsky District,valmis,lookup:PL0631,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0631
629822,Poreži küla,küla,Venemaa,Vjatka kubermang,Vjatka kubermang,Vjatka kubermang,Mamadõši maakond,Mamadõši maakond,Mamadõši maakond,Poreži küla,41606.0,,False,Poreži küla; Mamadõši maakond; Vjatka kubermang; Venemaa,Tatarstani Vabariik,Republic of Tatarstan,Mamadõši rajoon,Mamadyshsky District,valmis,lookup:PL0631,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0631
629823,Kaasani kubermang,küla,Venemaa,Kaasani kubermang,Kaasani kubermang,Kaasani kubermang,,,,Kaasani kubermang,,,False,Kaasani kubermang; Venemaa,Tatarstani Vabariik,Republic of Tatarstan,,,valmis,lookup:PL0871,,region,PL0871
629824,Kaasani kubermang,küla,Venemaa,Kaasani kubermang,Kaasani kubermang,Kaasani kubermang,,,,Kaasani kubermang,,,False,Kaasani kubermang; Venemaa,Tatarstani Vabariik,Republic of Tatarstan,,,valmis,lookup:PL0426,,region,PL0426
629825,Kaasani kubermang,küla,Venemaa,Kaasani kubermang,Kaasani kubermang,Kaasani kubermang,,,,Kaasani kubermang,,,False,Kaasani kubermang; Venemaa,Tatarstani Vabariik,Republic of Tatarstan,,,valmis,lookup:PL0426,,region,PL0426
629826,Kaasani kubermang,küla,Venemaa,Kaasani kubermang,Kaasani kubermang,Kaasani kubermang,,,,Kaasani kubermang,,,False,Kaasani kubermang; Venemaa,Tatarstani Vabariik,Republic of Tatarstan,,,valmis,lookup:PL0426,,region,PL0426
629827,Kaasani kubermang,küla,Venemaa,Kaasani kubermang,Kaasani kubermang,Kaasani kubermang,,,,Kaasani kubermang,,,False,Kaasani kubermang; Venemaa,Tatarstani Vabariik,Republic of Tatarstan,,,valmis,lookup:PL0426,,region,PL0426
629828,Kaasani kubermang,küla,Venemaa,Kaasani kubermang,Kaasani kubermang,Kaasani kubermang,,,,Kaasani kubermang,,,False,Kaasani kubermang; Venemaa,Tatarstani Vabariik,Republic of Tatarstan,,,valmis,lookup:PL0426,,region,PL0426
629829,Kaasani kubermang,küla,Venemaa,Kaasani kubermang,Kaasani kubermang,Kaasani kubermang,,,,Kaasani kubermang,,,False,Kaasani kubermang; Venemaa,Tatarstani Vabariik,Republic of Tatarstan,,,valmis,lookup:PL0426,,region,PL0426
629830,Kaasani kubermang,küla,Venemaa,Kaasani kubermang,Kaasani kubermang,Kaasani kubermang,,,,Kaasani kubermang,,,False,Kaasani kubermang; Venemaa,Tatarstani Vabariik,Republic of Tatarstan,,,valmis,lookup:PL0641,,region,PL0641
629831,Kaasani kubermang,küla,Venemaa,Kaasani kubermang,Kaasani kubermang,Kaasani kubermang,,,,Kaasani kubermang,,,False,Kaasani kubermang; Venemaa,Tatarstani Vabariik,Republic of Tatarstan,,,valmis,lookup:PL0641,,region,PL0641
629832,Kaasani kubermang,küla,Venemaa,Kaasani kubermang,Kaasani kubermang,Kaasani kubermang,,,,Kaasani kubermang,,,False,Kaasani kubermang; Venemaa,Tatarstani Vabariik,Republic of Tatarstan,,,valmis,lookup:PL0641,,region,PL0641
629833,Kaasani kubermang,küla,Venemaa,Kaasani kubermang,Kaasani kubermang,Kaasani kubermang,,,,Kaasani kubermang,,,False,Kaasani kubermang; Venemaa,Tatarstani Vabariik,Republic of Tatarstan,,,valmis,lookup:PL1194,,region,PL1194
629834,Ust-Kulomi rajoon,rajoon,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Ust-Kulomi rajoon,,,,False,Ust-Kulomi rajoon; Komi ANSV; Venemaa,Komi Vabariik,Komi Republic,Ust-Kulomi rajoon,Ust-Kulomsky District,valmis,lookup:PL0262,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0262
629835,Ust-Kulomi rajoon,rajoon,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Ust-Kulomi rajoon,,,,False,Ust-Kulomi rajoon; Komi ANSV; Venemaa,Komi Vabariik,Komi Republic,Ust-Kulomi rajoon,Ust-Kulomsky District,valmis,lookup:PL0262,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0262
629836,Ust-Kulomi rajoon,rajoon,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Ust-Kulomi rajoon,,,,False,Ust-Kulomi rajoon; Komi ANSV; Venemaa,Komi Vabariik,Komi Republic,Ust-Kulomi rajoon,Ust-Kulomsky District,valmis,lookup:PL0262,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0262
629837,Ust-Kulomi rajoon,rajoon,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Ust-Kulomi rajoon,,,,False,Ust-Kulomi rajoon; Komi ANSV; Venemaa,Komi Vabariik,Komi Republic,Ust-Kulomi rajoon,Ust-Kulomsky District,valmis,lookup:PL0262,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0262
629838,Ust-Kulomi rajoon,rajoon,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Ust-Kulomi rajoon,,,,False,Ust-Kulomi rajoon; Komi ANSV; Venemaa,Komi Vabariik,Komi Republic,Ust-Kulomi rajoon,Ust-Kulomsky District,valmis,lookup:PL0262,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0262
629839,Ust-Kulomi rajoon,rajoon,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Ust-Kulomi rajoon,,,,False,Ust-Kulomi rajoon; Komi ANSV; Venemaa,Komi Vabariik,Komi Republic,Ust-Kulomi rajoon,Ust-Kulomsky District,valmis,lookup:PL0262,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0262
629840,Ust-Kulomi rajoon,rajoon,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Ust-Kulomi rajoon,,,,False,Ust-Kulomi rajoon; Komi ANSV; Venemaa,Komi Vabariik,Komi Republic,Ust-Kulomi rajoon,Ust-Kulomsky District,valmis,lookup:PL0262,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0262
629841,Ust-Kulomi rajoon,rajoon,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Ust-Kulomi rajoon,,,,False,Ust-Kulomi rajoon; Komi ANSV; Venemaa,Komi Vabariik,Komi Republic,Ust-Kulomi rajoon,Ust-Kulomsky District,valmis,lookup:PL0262,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0262
629842,Ust-Kulomi rajoon,rajoon,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Ust-Kulomi rajoon,,,,False,Ust-Kulomi rajoon; Komi ANSV; Venemaa,Komi Vabariik,Komi Republic,Ust-Kulomi rajoon,Ust-Kulomsky District,valmis,lookup:PL0262,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0262
629843,Ust-Kulomi rajoon,rajoon,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Ust-Kulomi rajoon,,,,False,Ust-Kulomi rajoon; Komi ANSV; Venemaa,Komi Vabariik,Komi Republic,Ust-Kulomi rajoon,Ust-Kulomsky District,valmis,lookup:PL0262,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0262
