object_id,place_id,koht,place_raw,Riik,Riik_clean,Riik_eng_clean,"Regioon (oblast, vabariik, ringkond)",Regioon_clean,Regioon_eng,Regioon_eng_clean,Ringkond,Ringkond_clean,Ringkond_eng_clean,Rajoon_est,Rajoon_clean,Rajoon_eng,Rajoon_eng_clean,local_admin,küla,Küla_clean,küla_eng,Küla_eng_clean,lat,lon,coords_source,place_key
626097,PL01001,Povodimovo küla; Dubjorki rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,53434.0,53434,,,,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,54540,Povodimovo küla,Povodimovo küla,Povodimovo küla,Povodimovo küla,37908.0,,,venemaa|mordva ansv||dubjorki rajoon|povodimovo küla
626097,PL01006,Sabajevo küla; Kotshkurovi rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,52565.0,52565,,,,Kotshkurovi rajoon,Kotshkurovi rajoon,Kotshkurovi rajoon,Kotshkurovi rajoon,52550,Sabajevo küla,Sabajevo küla,Sabajevo küla,Sabajevo küla,37908.0,,,venemaa|mordva ansv||kotshkurovi rajoon|sabajevo küla
626098,PL01000,Mihhailovka küla; Dubjorki rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,53434.0,53434,,,,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,54538,Mihhailovka küla,Mihhailovka küla,Mihhailovka küla,Mihhailovka küla,37908.0,,,venemaa|mordva ansv||dubjorki rajoon|mihhailovka küla
626098,PL01001,Povodimovo küla; Dubjorki rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,53434.0,53434,,,,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,54540,Povodimovo küla,Povodimovo küla,Povodimovo küla,Povodimovo küla,37908.0,,,venemaa|mordva ansv||dubjorki rajoon|povodimovo küla
626098,PL01006,Sabajevo küla; Kotshkurovi rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,52565.0,52565,,,,Kotshkurovi rajoon,Kotshkurovi rajoon,Kotshkurovi rajoon,Kotshkurovi rajoon,52550,Sabajevo küla,Sabajevo küla,Sabajevo küla,Sabajevo küla,37908.0,,,venemaa|mordva ansv||kotshkurovi rajoon|sabajevo küla
626099,PL01000,Mihhailovka küla; Dubjorki rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,53434.0,53434,,,,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,54538,Mihhailovka küla,Mihhailovka küla,Mihhailovka küla,Mihhailovka küla,37908.0,,,venemaa|mordva ansv||dubjorki rajoon|mihhailovka küla
626099,PL01001,Povodimovo küla; Dubjorki rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,53434.0,53434,,,,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,54540,Povodimovo küla,Povodimovo küla,Povodimovo küla,Povodimovo küla,37908.0,,,venemaa|mordva ansv||dubjorki rajoon|povodimovo küla
626099,PL01006,Sabajevo küla; Kotshkurovi rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,52565.0,52565,,,,Kotshkurovi rajoon,Kotshkurovi rajoon,Kotshkurovi rajoon,Kotshkurovi rajoon,52550,Sabajevo küla,Sabajevo küla,Sabajevo küla,Sabajevo küla,37908.0,,,venemaa|mordva ansv||kotshkurovi rajoon|sabajevo küla
626100,PL01000,Mihhailovka küla; Dubjorki rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,53434.0,53434,,,,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,54538,Mihhailovka küla,Mihhailovka küla,Mihhailovka küla,Mihhailovka küla,37908.0,,,venemaa|mordva ansv||dubjorki rajoon|mihhailovka küla
626100,PL01001,Povodimovo küla; Dubjorki rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,53434.0,53434,,,,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,54540,Povodimovo küla,Povodimovo küla,Povodimovo küla,Povodimovo küla,37908.0,,,venemaa|mordva ansv||dubjorki rajoon|povodimovo küla
626100,PL01006,Sabajevo küla; Kotshkurovi rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,52565.0,52565,,,,Kotshkurovi rajoon,Kotshkurovi rajoon,Kotshkurovi rajoon,Kotshkurovi rajoon,52550,Sabajevo küla,Sabajevo küla,Sabajevo küla,Sabajevo küla,37908.0,,,venemaa|mordva ansv||kotshkurovi rajoon|sabajevo küla
626101,PL01000,Mihhailovka küla; Dubjorki rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,53434.0,53434,,,,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,54538,Mihhailovka küla,Mihhailovka küla,Mihhailovka küla,Mihhailovka küla,37908.0,,,venemaa|mordva ansv||dubjorki rajoon|mihhailovka küla
626101,PL01001,Povodimovo küla; Dubjorki rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,53434.0,53434,,,,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,54540,Povodimovo küla,Povodimovo küla,Povodimovo küla,Povodimovo küla,37908.0,,,venemaa|mordva ansv||dubjorki rajoon|povodimovo küla
626101,PL01006,Sabajevo küla; Kotshkurovi rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,52565.0,52565,,,,Kotshkurovi rajoon,Kotshkurovi rajoon,Kotshkurovi rajoon,Kotshkurovi rajoon,52550,Sabajevo küla,Sabajevo küla,Sabajevo küla,Sabajevo küla,37908.0,,,venemaa|mordva ansv||kotshkurovi rajoon|sabajevo küla
626102,PL01000,Mihhailovka küla; Dubjorki rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,53434.0,53434,,,,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,54538,Mihhailovka küla,Mihhailovka küla,Mihhailovka küla,Mihhailovka küla,37908.0,,,venemaa|mordva ansv||dubjorki rajoon|mihhailovka küla
626102,PL01001,Povodimovo küla; Dubjorki rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,53434.0,53434,,,,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,54540,Povodimovo küla,Povodimovo küla,Povodimovo küla,Povodimovo küla,37908.0,,,venemaa|mordva ansv||dubjorki rajoon|povodimovo küla
626102,PL01006,Sabajevo küla; Kotshkurovi rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,52565.0,52565,,,,Kotshkurovi rajoon,Kotshkurovi rajoon,Kotshkurovi rajoon,Kotshkurovi rajoon,52550,Sabajevo küla,Sabajevo küla,Sabajevo küla,Sabajevo küla,37908.0,,,venemaa|mordva ansv||kotshkurovi rajoon|sabajevo küla
626103,PL00999,Povodimovo küla; Dubjonki rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,53434.0,53434,,,,Dubjonki rajoon,Dubjonki rajoon,Dubjorki rajoon,Dubjorki rajoon,54540,Povodimovo küla,Povodimovo küla,Povodimovo küla,Povodimovo küla,38436.0,,,venemaa|mordva ansv||dubjonki rajoon|povodimovo küla
626104,PL00999,Povodimovo küla; Dubjonki rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,53434.0,53434,,,,Dubjonki rajoon,Dubjonki rajoon,Dubjorki rajoon,Dubjorki rajoon,54540,Povodimovo küla,Povodimovo küla,Povodimovo küla,Povodimovo küla,38436.0,,,venemaa|mordva ansv||dubjonki rajoon|povodimovo küla
626105,PL01000,Mihhailovka küla; Dubjorki rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,53434.0,53434,,,,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,54538,Mihhailovka küla,Mihhailovka küla,Mihhailovka küla,Mihhailovka küla,37908.0,,,venemaa|mordva ansv||dubjorki rajoon|mihhailovka küla
626105,PL01001,Povodimovo küla; Dubjorki rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,53434.0,53434,,,,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,54540,Povodimovo küla,Povodimovo küla,Povodimovo küla,Povodimovo küla,37908.0,,,venemaa|mordva ansv||dubjorki rajoon|povodimovo küla
626105,PL01006,Sabajevo küla; Kotshkurovi rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,52565.0,52565,,,,Kotshkurovi rajoon,Kotshkurovi rajoon,Kotshkurovi rajoon,Kotshkurovi rajoon,52550,Sabajevo küla,Sabajevo küla,Sabajevo küla,Sabajevo küla,37908.0,,,venemaa|mordva ansv||kotshkurovi rajoon|sabajevo küla
626106,PL00999,Povodimovo küla; Dubjonki rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,53434.0,53434,,,,Dubjonki rajoon,Dubjonki rajoon,Dubjorki rajoon,Dubjorki rajoon,54540,Povodimovo küla,Povodimovo küla,Povodimovo küla,Povodimovo küla,38436.0,,,venemaa|mordva ansv||dubjonki rajoon|povodimovo küla
626108,PL00999,Povodimovo küla; Dubjonki rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,53434.0,53434,,,,Dubjonki rajoon,Dubjonki rajoon,Dubjorki rajoon,Dubjorki rajoon,54540,Povodimovo küla,Povodimovo küla,Povodimovo küla,Povodimovo küla,38436.0,,,venemaa|mordva ansv||dubjonki rajoon|povodimovo küla
626109,PL00999,Povodimovo küla; Dubjonki rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,53434.0,53434,,,,Dubjonki rajoon,Dubjonki rajoon,Dubjorki rajoon,Dubjorki rajoon,54540,Povodimovo küla,Povodimovo küla,Povodimovo küla,Povodimovo küla,38436.0,,,venemaa|mordva ansv||dubjonki rajoon|povodimovo küla
626110,PL01000,Mihhailovka küla; Dubjorki rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,53434.0,53434,,,,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,54538,Mihhailovka küla,Mihhailovka küla,Mihhailovka küla,Mihhailovka küla,37908.0,,,venemaa|mordva ansv||dubjorki rajoon|mihhailovka küla
626110,PL01001,Povodimovo küla; Dubjorki rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,53434.0,53434,,,,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,54540,Povodimovo küla,Povodimovo küla,Povodimovo küla,Povodimovo küla,37908.0,,,venemaa|mordva ansv||dubjorki rajoon|povodimovo küla
626110,PL01006,Sabajevo küla; Kotshkurovi rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,52565.0,52565,,,,Kotshkurovi rajoon,Kotshkurovi rajoon,Kotshkurovi rajoon,Kotshkurovi rajoon,52550,Sabajevo küla,Sabajevo küla,Sabajevo küla,Sabajevo küla,37908.0,,,venemaa|mordva ansv||kotshkurovi rajoon|sabajevo küla
626111,PL01000,Mihhailovka küla; Dubjorki rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,53434.0,53434,,,,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,54538,Mihhailovka küla,Mihhailovka küla,Mihhailovka küla,Mihhailovka küla,37908.0,,,venemaa|mordva ansv||dubjorki rajoon|mihhailovka küla
626111,PL01001,Povodimovo küla; Dubjorki rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,53434.0,53434,,,,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,54540,Povodimovo küla,Povodimovo küla,Povodimovo küla,Povodimovo küla,37908.0,,,venemaa|mordva ansv||dubjorki rajoon|povodimovo küla
626111,PL01006,Sabajevo küla; Kotshkurovi rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,52565.0,52565,,,,Kotshkurovi rajoon,Kotshkurovi rajoon,Kotshkurovi rajoon,Kotshkurovi rajoon,52550,Sabajevo küla,Sabajevo küla,Sabajevo küla,Sabajevo küla,37908.0,,,venemaa|mordva ansv||kotshkurovi rajoon|sabajevo küla
626112,PL01000,Mihhailovka küla; Dubjorki rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,53434.0,53434,,,,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,54538,Mihhailovka küla,Mihhailovka küla,Mihhailovka küla,Mihhailovka küla,37908.0,,,venemaa|mordva ansv||dubjorki rajoon|mihhailovka küla
626112,PL01001,Povodimovo küla; Dubjorki rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,53434.0,53434,,,,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,54540,Povodimovo küla,Povodimovo küla,Povodimovo küla,Povodimovo küla,37908.0,,,venemaa|mordva ansv||dubjorki rajoon|povodimovo küla
626112,PL01006,Sabajevo küla; Kotshkurovi rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,52565.0,52565,,,,Kotshkurovi rajoon,Kotshkurovi rajoon,Kotshkurovi rajoon,Kotshkurovi rajoon,52550,Sabajevo küla,Sabajevo küla,Sabajevo küla,Sabajevo küla,37908.0,,,venemaa|mordva ansv||kotshkurovi rajoon|sabajevo küla
626113,PL01000,Mihhailovka küla; Dubjorki rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,53434.0,53434,,,,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,54538,Mihhailovka küla,Mihhailovka küla,Mihhailovka küla,Mihhailovka küla,37908.0,,,venemaa|mordva ansv||dubjorki rajoon|mihhailovka küla
626113,PL01001,Povodimovo küla; Dubjorki rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,53434.0,53434,,,,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,54540,Povodimovo küla,Povodimovo küla,Povodimovo küla,Povodimovo küla,37908.0,,,venemaa|mordva ansv||dubjorki rajoon|povodimovo küla
626113,PL01006,Sabajevo küla; Kotshkurovi rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,52565.0,52565,,,,Kotshkurovi rajoon,Kotshkurovi rajoon,Kotshkurovi rajoon,Kotshkurovi rajoon,52550,Sabajevo küla,Sabajevo küla,Sabajevo küla,Sabajevo küla,37908.0,,,venemaa|mordva ansv||kotshkurovi rajoon|sabajevo küla
626115,PL00998,Mihhailovka küla; Dubjonki rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,53434.0,53434,,,,Dubjonki rajoon,Dubjonki rajoon,Dubjorki rajoon,Dubjorki rajoon,54538,Mihhailovka küla,Mihhailovka küla,Mihhailovka küla,Mihhailovka küla,38481.0,,,venemaa|mordva ansv||dubjonki rajoon|mihhailovka küla
626116,PL00998,Mihhailovka küla; Dubjonki rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,53434.0,53434,,,,Dubjonki rajoon,Dubjonki rajoon,Dubjorki rajoon,Dubjorki rajoon,54538,Mihhailovka küla,Mihhailovka küla,Mihhailovka küla,Mihhailovka küla,38481.0,,,venemaa|mordva ansv||dubjonki rajoon|mihhailovka küla
626117,PL00998,Mihhailovka küla; Dubjonki rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,53434.0,53434,,,,Dubjonki rajoon,Dubjonki rajoon,Dubjorki rajoon,Dubjorki rajoon,54538,Mihhailovka küla,Mihhailovka küla,Mihhailovka küla,Mihhailovka küla,38481.0,,,venemaa|mordva ansv||dubjonki rajoon|mihhailovka küla
626118,PL00998,Mihhailovka küla; Dubjonki rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,53434.0,53434,,,,Dubjonki rajoon,Dubjonki rajoon,Dubjorki rajoon,Dubjorki rajoon,54538,Mihhailovka küla,Mihhailovka küla,Mihhailovka küla,Mihhailovka küla,38481.0,,,venemaa|mordva ansv||dubjonki rajoon|mihhailovka küla
626119,PL01000,Mihhailovka küla; Dubjorki rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,53434.0,53434,,,,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,54538,Mihhailovka küla,Mihhailovka küla,Mihhailovka küla,Mihhailovka küla,37908.0,,,venemaa|mordva ansv||dubjorki rajoon|mihhailovka küla
626119,PL01001,Povodimovo küla; Dubjorki rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,53434.0,53434,,,,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,54540,Povodimovo küla,Povodimovo küla,Povodimovo küla,Povodimovo küla,37908.0,,,venemaa|mordva ansv||dubjorki rajoon|povodimovo küla
626119,PL01006,Sabajevo küla; Kotshkurovi rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,52565.0,52565,,,,Kotshkurovi rajoon,Kotshkurovi rajoon,Kotshkurovi rajoon,Kotshkurovi rajoon,52550,Sabajevo küla,Sabajevo küla,Sabajevo küla,Sabajevo küla,37908.0,,,venemaa|mordva ansv||kotshkurovi rajoon|sabajevo küla
626120,PL01000,Mihhailovka küla; Dubjorki rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,53434.0,53434,,,,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,54538,Mihhailovka küla,Mihhailovka küla,Mihhailovka küla,Mihhailovka küla,37908.0,,,venemaa|mordva ansv||dubjorki rajoon|mihhailovka küla
626120,PL01001,Povodimovo küla; Dubjorki rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,53434.0,53434,,,,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,54540,Povodimovo küla,Povodimovo küla,Povodimovo küla,Povodimovo küla,37908.0,,,venemaa|mordva ansv||dubjorki rajoon|povodimovo küla
626120,PL01006,Sabajevo küla; Kotshkurovi rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,52565.0,52565,,,,Kotshkurovi rajoon,Kotshkurovi rajoon,Kotshkurovi rajoon,Kotshkurovi rajoon,52550,Sabajevo küla,Sabajevo küla,Sabajevo küla,Sabajevo küla,37908.0,,,venemaa|mordva ansv||kotshkurovi rajoon|sabajevo küla
626121,PL01000,Mihhailovka küla; Dubjorki rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,53434.0,53434,,,,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,54538,Mihhailovka küla,Mihhailovka küla,Mihhailovka küla,Mihhailovka küla,37908.0,,,venemaa|mordva ansv||dubjorki rajoon|mihhailovka küla
626121,PL01001,Povodimovo küla; Dubjorki rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,53434.0,53434,,,,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,54540,Povodimovo küla,Povodimovo küla,Povodimovo küla,Povodimovo küla,37908.0,,,venemaa|mordva ansv||dubjorki rajoon|povodimovo küla
626121,PL01006,Sabajevo küla; Kotshkurovi rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,52565.0,52565,,,,Kotshkurovi rajoon,Kotshkurovi rajoon,Kotshkurovi rajoon,Kotshkurovi rajoon,52550,Sabajevo küla,Sabajevo küla,Sabajevo küla,Sabajevo küla,37908.0,,,venemaa|mordva ansv||kotshkurovi rajoon|sabajevo küla
626122,PL01000,Mihhailovka küla; Dubjorki rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,53434.0,53434,,,,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,54538,Mihhailovka küla,Mihhailovka küla,Mihhailovka küla,Mihhailovka küla,37908.0,,,venemaa|mordva ansv||dubjorki rajoon|mihhailovka küla
626122,PL01001,Povodimovo küla; Dubjorki rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,53434.0,53434,,,,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,54540,Povodimovo küla,Povodimovo küla,Povodimovo küla,Povodimovo küla,37908.0,,,venemaa|mordva ansv||dubjorki rajoon|povodimovo küla
626122,PL01006,Sabajevo küla; Kotshkurovi rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,52565.0,52565,,,,Kotshkurovi rajoon,Kotshkurovi rajoon,Kotshkurovi rajoon,Kotshkurovi rajoon,52550,Sabajevo küla,Sabajevo küla,Sabajevo küla,Sabajevo küla,37908.0,,,venemaa|mordva ansv||kotshkurovi rajoon|sabajevo küla
626123,PL01000,Mihhailovka küla; Dubjorki rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,53434.0,53434,,,,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,54538,Mihhailovka küla,Mihhailovka küla,Mihhailovka küla,Mihhailovka küla,37908.0,,,venemaa|mordva ansv||dubjorki rajoon|mihhailovka küla
626123,PL01001,Povodimovo küla; Dubjorki rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,53434.0,53434,,,,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,54540,Povodimovo küla,Povodimovo küla,Povodimovo küla,Povodimovo küla,37908.0,,,venemaa|mordva ansv||dubjorki rajoon|povodimovo küla
626123,PL01006,Sabajevo küla; Kotshkurovi rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,52565.0,52565,,,,Kotshkurovi rajoon,Kotshkurovi rajoon,Kotshkurovi rajoon,Kotshkurovi rajoon,52550,Sabajevo küla,Sabajevo küla,Sabajevo küla,Sabajevo küla,37908.0,,,venemaa|mordva ansv||kotshkurovi rajoon|sabajevo küla
626124,PL00999,Povodimovo küla; Dubjonki rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,53434.0,53434,,,,Dubjonki rajoon,Dubjonki rajoon,Dubjorki rajoon,Dubjorki rajoon,54540,Povodimovo küla,Povodimovo küla,Povodimovo küla,Povodimovo küla,38436.0,,,venemaa|mordva ansv||dubjonki rajoon|povodimovo küla
626125,PL01000,Mihhailovka küla; Dubjorki rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,53434.0,53434,,,,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,54538,Mihhailovka küla,Mihhailovka küla,Mihhailovka küla,Mihhailovka küla,37908.0,,,venemaa|mordva ansv||dubjorki rajoon|mihhailovka küla
626125,PL01001,Povodimovo küla; Dubjorki rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,53434.0,53434,,,,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,54540,Povodimovo küla,Povodimovo küla,Povodimovo küla,Povodimovo küla,37908.0,,,venemaa|mordva ansv||dubjorki rajoon|povodimovo küla
626125,PL01006,Sabajevo küla; Kotshkurovi rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,52565.0,52565,,,,Kotshkurovi rajoon,Kotshkurovi rajoon,Kotshkurovi rajoon,Kotshkurovi rajoon,52550,Sabajevo küla,Sabajevo küla,Sabajevo küla,Sabajevo küla,37908.0,,,venemaa|mordva ansv||kotshkurovi rajoon|sabajevo küla
626126,PL01001,Povodimovo küla; Dubjorki rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,53434.0,53434,,,,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,54540,Povodimovo küla,Povodimovo küla,Povodimovo küla,Povodimovo küla,38523.0,,,venemaa|mordva ansv||dubjorki rajoon|povodimovo küla
626126,PL01002,Sabajevo küla; Dubjorki rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,53434.0,53434,,,,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,52550,Sabajevo küla,Sabajevo küla,Sabajevo küla,Sabajevo küla,38523.0,,,venemaa|mordva ansv||dubjorki rajoon|sabajevo küla
626126,PL01005,Kotshkurovi rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,52565.0,52565,,,,Kotshkurovi rajoon,Kotshkurovi rajoon,Kotshkurovi rajoon,Kotshkurovi rajoon,38523,,,,,,,,venemaa|mordva ansv||kotshkurovi rajoon|
626126,PL01048,Mihhailovka küla; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,54538.0,54538,,,,,,,,,Mihhailovka küla,Mihhailovka küla,Mihhailovka küla,Mihhailovka küla,38523.0,,,venemaa|mordva ansv|||mihhailovka küla
